model_id,event_id,condition,target,raw_prediction,prediction,correct,batch_size
Qwen/Qwen2.5-Omni-7B,test_141,remove_0-1000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_141,remove_1000-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_141,remove_2000-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_141,remove_4000-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_141,remove_6000-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_143,lp_0-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_143,lp_0-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_143,lp_0-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_143,lp_0-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_143,remove_0-1000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_143,remove_1000-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_143,remove_2000-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_143,remove_4000-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_143,remove_6000-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_147,lp_0-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_147,lp_0-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_147,lp_0-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_147,lp_0-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_147,remove_0-1000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_147,remove_1000-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_147,remove_2000-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_147,remove_4000-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_147,remove_6000-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_155,lp_0-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_155,lp_0-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_155,lp_0-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_155,lp_0-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_155,remove_0-1000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_155,remove_1000-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_155,remove_2000-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_155,remove_4000-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_155,remove_6000-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_170,lp_0-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_170,lp_0-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_170,lp_0-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_170,lp_0-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_170,remove_0-1000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_170,remove_1000-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_170,remove_2000-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_170,remove_4000-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_170,remove_6000-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_172,lp_0-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_172,lp_0-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_172,lp_0-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_172,lp_0-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_172,remove_0-1000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_172,remove_1000-2000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_172,remove_2000-4000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_172,remove_4000-6000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_172,remove_6000-8000,Siggy,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_181,lp_0-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_181,lp_0-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_181,lp_0-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_181,lp_0-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_181,remove_0-1000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_181,remove_1000-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_181,remove_2000-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_181,remove_4000-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_181,remove_6000-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_182,lp_0-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_182,lp_0-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_182,lp_0-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_182,lp_0-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_182,remove_0-1000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_182,remove_1000-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_182,remove_2000-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_182,remove_4000-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_182,remove_6000-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_184,lp_0-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_184,lp_0-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_184,lp_0-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_184,lp_0-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_184,remove_0-1000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_184,remove_1000-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_184,remove_2000-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_184,remove_4000-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_184,remove_6000-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_188,lp_0-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_188,lp_0-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_188,lp_0-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_188,lp_0-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_188,remove_0-1000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_188,remove_1000-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_188,remove_2000-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_188,remove_4000-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_188,remove_6000-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_190,lp_0-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_190,lp_0-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_190,lp_0-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_190,lp_0-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_190,remove_0-1000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_190,remove_1000-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_190,remove_2000-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_190,remove_4000-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_190,remove_6000-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_209,lp_0-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_209,lp_0-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_209,lp_0-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_209,lp_0-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_209,remove_0-1000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_209,remove_1000-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_209,remove_2000-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_209,remove_4000-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_209,remove_6000-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_210,lp_0-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_210,lp_0-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_210,lp_0-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_210,lp_0-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_210,remove_0-1000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_210,remove_1000-2000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_210,remove_2000-4000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_210,remove_4000-6000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_210,remove_6000-8000,Louie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_213,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_213,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_213,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_213,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_213,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_213,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_213,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_213,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_213,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_216,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_216,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_216,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_216,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_216,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_216,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_216,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_216,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_216,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_220,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_220,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_220,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_220,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_220,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_220,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_220,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_220,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_220,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_229,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_229,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_229,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_229,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_229,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_229,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_229,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_229,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_229,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_230,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_230,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_230,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_230,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_230,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_230,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_230,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_230,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_230,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_237,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_237,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_237,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_237,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_237,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_237,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_237,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_237,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_237,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_238,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_238,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_238,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_238,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_238,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_238,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_238,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_238,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_238,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_241,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_241,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_241,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_241,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_241,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_241,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_241,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_241,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_241,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_246,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_246,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_246,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_246,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_246,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_246,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_246,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_246,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_246,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_248,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_248,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_248,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_248,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_248,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_248,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_248,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_248,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_248,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_255,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_255,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_255,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_255,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_255,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_255,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_255,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_255,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_255,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_270,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_270,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_270,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_270,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_270,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_270,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_270,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_270,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_270,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_272,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_272,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_272,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_272,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_272,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_272,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_272,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_272,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_272,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_275,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_275,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_275,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_275,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_275,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_275,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_275,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_275,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_275,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_284,lp_0-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_284,lp_0-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_284,lp_0-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_284,lp_0-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_284,remove_0-1000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_284,remove_1000-2000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_284,remove_2000-4000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_284,remove_4000-6000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_284,remove_6000-8000,Zoe,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_289,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_289,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_289,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_289,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_289,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_289,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_289,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_289,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_289,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_290,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_290,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_290,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_290,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_290,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_290,remove_1000-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_290,remove_2000-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_290,remove_4000-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_290,remove_6000-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_299,lp_0-2000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_299,lp_0-4000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_299,lp_0-6000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_299,lp_0-8000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_299,remove_0-1000,Roodie,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_299,remove_1000-2000,Roodie,Rudy,Rudy,false,1
