event_id,target,support_k,method,eta,rank,prediction,raw_prediction,correct
test_488,Farley,20,conditional,3000.0,4,Farley,Farley,true
test_489,Keri,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_489,Keri,1,conditional,3000.0,0,Rudy,Rudy,false
test_489,Keri,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_489,Keri,5,conditional,3000.0,4,Rudy,Rudy,false
test_489,Keri,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_489,Keri,10,conditional,3000.0,4,Rudy,Rudy,false
test_489,Keri,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_489,Keri,20,conditional,3000.0,4,Rudy,Rudy,false
test_493,Keri,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_493,Keri,1,conditional,3000.0,0,Rudy,Rudy,false
test_493,Keri,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_493,Keri,5,conditional,3000.0,4,Rudy,Rudy,false
test_493,Keri,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_493,Keri,10,conditional,3000.0,4,Rudy,Rudy,false
test_493,Keri,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_493,Keri,20,conditional,3000.0,4,Rudy,Rudy,false
test_497,Keri,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_497,Keri,1,conditional,3000.0,0,Rudy,Rudy,false
test_497,Keri,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_497,Keri,5,conditional,3000.0,4,Rudy,Rudy,false
test_497,Keri,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_497,Keri,10,conditional,3000.0,4,Rudy,Rudy,false
test_497,Keri,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_497,Keri,20,conditional,3000.0,4,Rudy,Rudy,false
test_500,Keri,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_500,Keri,1,conditional,3000.0,0,Rudy,Rudy,false
test_500,Keri,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_500,Keri,5,conditional,3000.0,4,Rudy,Rudy,false
test_500,Keri,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_500,Keri,10,conditional,3000.0,4,Farley,Farley,false
test_500,Keri,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_500,Keri,20,conditional,3000.0,4,Rudy,Rudy,false
test_512,Keri,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_512,Keri,1,conditional,3000.0,0,Rudy,Rudy,false
test_512,Keri,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_512,Keri,5,conditional,3000.0,4,Roodie,Roodie,false
test_512,Keri,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_512,Keri,10,conditional,3000.0,4,Roodie,Roodie,false
test_512,Keri,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_512,Keri,20,conditional,3000.0,4,Rudy,Rudy,false
test_516,Keri,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_516,Keri,1,conditional,3000.0,0,Rudy,Rudy,false
test_516,Keri,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_516,Keri,5,conditional,3000.0,4,Rudy,Rudy,false
test_516,Keri,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_516,Keri,10,conditional,3000.0,4,Rudy,Rudy,false
test_516,Keri,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_516,Keri,20,conditional,3000.0,4,Farley,Farley,false
test_524,Keri,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_524,Keri,1,conditional,3000.0,0,Rudy,Rudy,false
test_524,Keri,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_524,Keri,5,conditional,3000.0,4,Rudy,Rudy,false
test_524,Keri,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_524,Keri,10,conditional,3000.0,4,Louie,Louie,false
test_524,Keri,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_524,Keri,20,conditional,3000.0,4,Farley,Farley,false
test_528,Keri,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_528,Keri,1,conditional,3000.0,0,Rudy,Rudy,false
test_528,Keri,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_528,Keri,5,conditional,3000.0,4,Rudy,Rudy,false
test_528,Keri,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_528,Keri,10,conditional,3000.0,4,Farley,Farley,false
test_528,Keri,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_528,Keri,20,conditional,3000.0,4,Farley,Farley,false
test_532,Freid,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_532,Freid,1,conditional,3000.0,0,Rudy,Rudy,false
test_532,Freid,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_532,Freid,5,conditional,3000.0,4,Rudy,Rudy,false
test_532,Freid,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_532,Freid,10,conditional,3000.0,4,Farley,Farley,false
test_532,Freid,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_532,Freid,20,conditional,3000.0,4,Farley,Farley,false
test_534,Freid,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_534,Freid,1,conditional,3000.0,0,Rudy,Rudy,false
test_534,Freid,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_534,Freid,5,conditional,3000.0,4,Rudy,Rudy,false
test_534,Freid,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_534,Freid,10,conditional,3000.0,4,Farley,Farley,false
test_534,Freid,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_534,Freid,20,conditional,3000.0,4,Farley,Farley,false
test_537,Freid,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_537,Freid,1,conditional,3000.0,0,Rudy,Rudy,false
test_537,Freid,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_537,Freid,5,conditional,3000.0,4,Rudy,Rudy,false
test_537,Freid,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_537,Freid,10,conditional,3000.0,4,Farley,Farley,false
test_537,Freid,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_537,Freid,20,conditional,3000.0,4,Farley,Farley,false
test_542,Freid,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_542,Freid,1,conditional,3000.0,0,Rudy,Rudy,false
test_542,Freid,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_542,Freid,5,conditional,3000.0,4,Rudy,Rudy,false
test_542,Freid,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_542,Freid,10,conditional,3000.0,4,Farley,Farley,false
test_542,Freid,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_542,Freid,20,conditional,3000.0,4,Farley,Farley,false
test_544,Freid,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_544,Freid,1,conditional,3000.0,0,Rudy,Rudy,false
test_544,Freid,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_544,Freid,5,conditional,3000.0,4,Rudy,Rudy,false
test_544,Freid,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_544,Freid,10,conditional,3000.0,4,Farley,Farley,false
test_544,Freid,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_544,Freid,20,conditional,3000.0,4,Rudy,Rudy,false
test_550,Freid,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_550,Freid,1,conditional,3000.0,0,Rudy,Rudy,false
test_550,Freid,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_550,Freid,5,conditional,3000.0,4,Rudy,Rudy,false
test_550,Freid,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_550,Freid,10,conditional,3000.0,4,Farley,Farley,false
test_550,Freid,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_550,Freid,20,conditional,3000.0,4,Farley,Farley,false
test_558,Freid,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_558,Freid,1,conditional,3000.0,0,Rudy,Rudy,false
test_558,Freid,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_558,Freid,5,conditional,3000.0,4,Rudy,Rudy,false
test_558,Freid,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_558,Freid,10,conditional,3000.0,4,Rudy,Rudy,false
test_558,Freid,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_558,Freid,20,conditional,3000.0,4,Rudy,Rudy,false
test_559,Freid,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_559,Freid,1,conditional,3000.0,0,Rudy,Rudy,false
test_559,Freid,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_559,Freid,5,conditional,3000.0,4,Rudy,Rudy,false
test_559,Freid,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_559,Freid,10,conditional,3000.0,4,Rudy,Rudy,false
test_559,Freid,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_559,Freid,20,conditional,3000.0,4,Rudy,Rudy,false
test_566,Freid,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_566,Freid,1,conditional,3000.0,0,Rudy,Rudy,false
test_566,Freid,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_566,Freid,5,conditional,3000.0,4,Rudy,Rudy,false
test_566,Freid,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_566,Freid,10,conditional,3000.0,4,Rudy,Rudy,false
test_566,Freid,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_566,Freid,20,conditional,3000.0,4,Rudy,Rudy,false
test_570,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_570,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_570,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_570,Luke,5,conditional,3000.0,4,Rudy,Rudy,false
test_570,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_570,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_570,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_570,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_571,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_571,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_571,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_571,Luke,5,conditional,3000.0,4,Rudy,Rudy,false
test_571,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_571,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_571,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_571,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_578,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_578,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_578,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_578,Luke,5,conditional,3000.0,4,Rudy,Rudy,false
test_578,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_578,Luke,10,conditional,3000.0,4,Farley,Farley,false
test_578,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_578,Luke,20,conditional,3000.0,4,Farley,Farley,false
test_581,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_581,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_581,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_581,Luke,5,conditional,3000.0,4,Rudy,Rudy,false
test_581,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_581,Luke,10,conditional,3000.0,4,Farley,Farley,false
test_581,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_581,Luke,20,conditional,3000.0,4,Farley,Farley,false
test_586,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_586,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_586,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_586,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_586,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_586,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_586,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_586,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_593,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_593,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_593,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_593,Luke,5,conditional,3000.0,4,Rudy,Rudy,false
test_593,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_593,Luke,10,conditional,3000.0,4,Farley,Farley,false
test_593,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_593,Luke,20,conditional,3000.0,4,Farley,Farley,false
test_596,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_596,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_596,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_596,Luke,5,conditional,3000.0,4,Rudy,Rudy,false
test_596,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_596,Luke,10,conditional,3000.0,4,Louie,Louie,false
test_596,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_596,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_601,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_601,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_601,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_601,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_601,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_601,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_601,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_601,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_608,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_608,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_608,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_608,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_608,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_608,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_608,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_608,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_622,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_622,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_622,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_622,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_622,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_622,Luke,10,conditional,3000.0,4,Roodie,Roodie,false
test_622,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_622,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_623,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_623,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_623,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_623,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_623,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_623,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_623,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_623,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_624,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_624,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_624,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_624,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_624,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_624,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_624,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_624,Luke,20,conditional,3000.0,4,Roodie,Roodie,false
test_625,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_625,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_625,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_625,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_625,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_625,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_625,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_625,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_627,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_627,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_627,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_627,Luke,5,conditional,3000.0,4,Louie,Louie,false
test_627,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_627,Luke,10,conditional,3000.0,4,Roodie,Roodie,false
test_627,Luke,20,fixed_mean,3000.0,4,Louie,Louie,false
test_627,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_641,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_641,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_641,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_641,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_641,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_641,Luke,10,conditional,3000.0,4,Roodie,Roodie,false
test_641,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_641,Luke,20,conditional,3000.0,4,Roodie,Roodie,false
test_650,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_650,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_650,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_650,Luke,5,conditional,3000.0,4,Rudy,Rudy,false
test_650,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_650,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_650,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_650,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_659,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_659,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_659,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_659,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_659,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_659,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_659,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_659,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_665,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_665,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_665,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_665,Luke,5,conditional,3000.0,4,Rudy,Rudy,false
test_665,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_665,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_665,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_665,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_667,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_667,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_667,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_667,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_667,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_667,Luke,10,conditional,3000.0,4,Roodie,Roodie,false
test_667,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_667,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_668,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_668,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_668,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_668,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_668,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_668,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_668,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_668,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_676,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_676,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_676,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_676,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_676,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_676,Luke,10,conditional,3000.0,4,Roodie,Roodie,false
test_676,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_676,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_680,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_680,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_680,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_680,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_680,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_680,Luke,10,conditional,3000.0,4,Farley,Farley,false
test_680,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_680,Luke,20,conditional,3000.0,4,Farley,Farley,false
test_682,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_682,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_682,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_682,Luke,5,conditional,3000.0,4,Rudy,Rudy,false
test_682,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_682,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_682,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_682,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
test_684,Luke,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_684,Luke,1,conditional,3000.0,0,Rudy,Rudy,false
test_684,Luke,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_684,Luke,5,conditional,3000.0,4,Roodie,Roodie,false
test_684,Luke,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_684,Luke,10,conditional,3000.0,4,Rudy,Rudy,false
test_684,Luke,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_684,Luke,20,conditional,3000.0,4,Rudy,Rudy,false
