event_id,target,support_k_per_class,support_k_total,method,feature_layer,prediction,correct
valid_683,Luke,8,80,nearest_centroid,28,Luke,true
valid_685,Luke,8,80,nearest_centroid,28,Luke,true
valid_686,Luke,8,80,nearest_centroid,28,Luke,true
valid_692,Freid,8,80,nearest_centroid,28,Keri,false
valid_7,Mac,8,80,nearest_centroid,28,Freid,false
valid_70,Mac,8,80,nearest_centroid,28,Rudy,false
valid_71,Mac,8,80,nearest_centroid,28,Mac,true
valid_75,Mac,8,80,nearest_centroid,28,Siggy,false
valid_77,Mac,8,80,nearest_centroid,28,Rudy,false
valid_79,Mac,8,80,nearest_centroid,28,Freid,false
valid_89,Rudy,8,80,nearest_centroid,28,Rudy,true
valid_96,Rudy,8,80,nearest_centroid,28,Keri,false
valid_98,Rudy,8,80,nearest_centroid,28,Rudy,true
valid_102,Rudy,8,80,linear_probe,28,Luke,false
valid_119,Siggy,8,80,linear_probe,28,Siggy,true
valid_125,Siggy,8,80,linear_probe,28,Farley,false
valid_128,Siggy,8,80,linear_probe,28,Siggy,true
valid_13,Mac,8,80,linear_probe,28,Mac,true
valid_142,Siggy,8,80,linear_probe,28,Mac,false
valid_154,Siggy,8,80,linear_probe,28,Siggy,true
valid_157,Siggy,8,80,linear_probe,28,Siggy,true
valid_161,Siggy,8,80,linear_probe,28,Rudy,false
valid_163,Siggy,8,80,linear_probe,28,Siggy,true
valid_166,Siggy,8,80,linear_probe,28,Siggy,true
valid_168,Siggy,8,80,linear_probe,28,Siggy,true
valid_171,Siggy,8,80,linear_probe,28,Siggy,true
valid_174,Siggy,8,80,linear_probe,28,Siggy,true
valid_175,Siggy,8,80,linear_probe,28,Siggy,true
valid_177,Siggy,8,80,linear_probe,28,Rudy,false
valid_192,Louie,8,80,linear_probe,28,Louie,true
valid_194,Louie,8,80,linear_probe,28,Louie,true
valid_197,Louie,8,80,linear_probe,28,Louie,true
valid_200,Louie,8,80,linear_probe,28,Louie,true
valid_205,Louie,8,80,linear_probe,28,Louie,true
valid_206,Louie,8,80,linear_probe,28,Luke,false
valid_21,Mac,8,80,linear_probe,28,Siggy,false
valid_214,Zoe,8,80,linear_probe,28,Zoe,true
valid_215,Zoe,8,80,linear_probe,28,Zoe,true
valid_218,Zoe,8,80,linear_probe,28,Zoe,true
valid_223,Zoe,8,80,linear_probe,28,Farley,false
valid_227,Zoe,8,80,linear_probe,28,Zoe,true
valid_236,Zoe,8,80,linear_probe,28,Roodie,false
valid_239,Zoe,8,80,linear_probe,28,Zoe,true
valid_247,Zoe,8,80,linear_probe,28,Zoe,true
valid_249,Zoe,8,80,linear_probe,28,Zoe,true
valid_254,Zoe,8,80,linear_probe,28,Zoe,true
valid_258,Zoe,8,80,linear_probe,28,Zoe,true
valid_26,Mac,8,80,linear_probe,28,Mac,true
valid_264,Zoe,8,80,linear_probe,28,Roodie,false
valid_267,Zoe,8,80,linear_probe,28,Zoe,true
valid_27,Mac,8,80,linear_probe,28,Mac,true
valid_276,Zoe,8,80,linear_probe,28,Zoe,true
valid_279,Zoe,8,80,linear_probe,28,Zoe,true
valid_29,Mac,8,80,linear_probe,28,Mac,true
valid_292,Roodie,8,80,linear_probe,28,Roodie,true
valid_293,Roodie,8,80,linear_probe,28,Zoe,false
valid_297,Roodie,8,80,linear_probe,28,Freid,false
valid_303,Roodie,8,80,linear_probe,28,Luke,false
valid_324,Roodie,8,80,linear_probe,28,Roodie,true
valid_331,Roodie,8,80,linear_probe,28,Roodie,true
valid_333,Roodie,8,80,linear_probe,28,Roodie,true
valid_335,Roodie,8,80,linear_probe,28,Zoe,false
valid_338,Roodie,8,80,linear_probe,28,Roodie,true
valid_339,Roodie,8,80,linear_probe,28,Roodie,true
valid_341,Roodie,8,80,linear_probe,28,Roodie,true
valid_346,Roodie,8,80,linear_probe,28,Freid,false
valid_347,Roodie,8,80,linear_probe,28,Roodie,true
valid_352,Roodie,8,80,linear_probe,28,Roodie,true
valid_37,Mac,8,80,linear_probe,28,Mac,true
valid_374,Roodie,8,80,linear_probe,28,Roodie,true
valid_376,Roodie,8,80,linear_probe,28,Roodie,true
valid_380,Roodie,8,80,linear_probe,28,Roodie,true
valid_382,Roodie,8,80,linear_probe,28,Roodie,true
valid_383,Roodie,8,80,linear_probe,28,Roodie,true
valid_385,Roodie,8,80,linear_probe,28,Roodie,true
valid_391,Roodie,8,80,linear_probe,28,Keri,false
valid_393,Roodie,8,80,linear_probe,28,Mac,false
valid_397,Roodie,8,80,linear_probe,28,Roodie,true
valid_398,Roodie,8,80,linear_probe,28,Roodie,true
valid_399,Roodie,8,80,linear_probe,28,Zoe,false
valid_4,Mac,8,80,linear_probe,28,Siggy,false
valid_404,Roodie,8,80,linear_probe,28,Farley,false
valid_409,Roodie,8,80,linear_probe,28,Luke,false
valid_418,Roodie,8,80,linear_probe,28,Luke,false
valid_422,Roodie,8,80,linear_probe,28,Zoe,false
valid_426,Roodie,8,80,linear_probe,28,Roodie,true
valid_429,Roodie,8,80,linear_probe,28,Roodie,true
valid_438,Farley,8,80,linear_probe,28,Farley,true
valid_439,Farley,8,80,linear_probe,28,Farley,true
valid_457,Farley,8,80,linear_probe,28,Mac,false
valid_458,Farley,8,80,linear_probe,28,Farley,true
valid_459,Farley,8,80,linear_probe,28,Mac,false
valid_46,Mac,8,80,linear_probe,28,Farley,false
valid_460,Farley,8,80,linear_probe,28,Farley,true
valid_465,Farley,8,80,linear_probe,28,Siggy,false
valid_466,Farley,8,80,linear_probe,28,Farley,true
valid_468,Farley,8,80,linear_probe,28,Farley,true
valid_47,Mac,8,80,linear_probe,28,Mac,true
valid_472,Farley,8,80,linear_probe,28,Farley,true
valid_479,Farley,8,80,linear_probe,28,Luke,false
valid_490,Keri,8,80,linear_probe,28,Louie,false
valid_495,Keri,8,80,linear_probe,28,Keri,true
valid_496,Keri,8,80,linear_probe,28,Keri,true
valid_50,Mac,8,80,linear_probe,28,Farley,false
valid_504,Keri,8,80,linear_probe,28,Freid,false
valid_505,Keri,8,80,linear_probe,28,Rudy,false
valid_511,Keri,8,80,linear_probe,28,Keri,true
valid_521,Keri,8,80,linear_probe,28,Keri,true
valid_523,Keri,8,80,linear_probe,28,Keri,true
valid_529,Keri,8,80,linear_probe,28,Keri,true
valid_536,Freid,8,80,linear_probe,28,Freid,true
valid_538,Freid,8,80,linear_probe,28,Freid,true
valid_547,Freid,8,80,linear_probe,28,Freid,true
valid_548,Freid,8,80,linear_probe,28,Freid,true
valid_552,Freid,8,80,linear_probe,28,Freid,true
valid_556,Freid,8,80,linear_probe,28,Freid,true
valid_565,Freid,8,80,linear_probe,28,Freid,true
valid_567,Freid,8,80,linear_probe,28,Freid,true
valid_57,Mac,8,80,linear_probe,28,Mac,true
valid_572,Luke,8,80,linear_probe,28,Roodie,false
valid_588,Luke,8,80,linear_probe,28,Luke,true
valid_606,Luke,8,80,linear_probe,28,Rudy,false
valid_613,Luke,8,80,linear_probe,28,Roodie,false
valid_620,Luke,8,80,linear_probe,28,Farley,false
valid_621,Luke,8,80,linear_probe,28,Luke,true
valid_628,Luke,8,80,linear_probe,28,Keri,false
valid_631,Luke,8,80,linear_probe,28,Luke,true
valid_637,Luke,8,80,linear_probe,28,Luke,true
valid_639,Luke,8,80,linear_probe,28,Luke,true
valid_646,Luke,8,80,linear_probe,28,Luke,true
valid_648,Luke,8,80,linear_probe,28,Farley,false
valid_653,Luke,8,80,linear_probe,28,Luke,true
valid_654,Luke,8,80,linear_probe,28,Roodie,false
valid_657,Luke,8,80,linear_probe,28,Rudy,false
valid_666,Luke,8,80,linear_probe,28,Luke,true
valid_669,Luke,8,80,linear_probe,28,Rudy,false
valid_672,Luke,8,80,linear_probe,28,Luke,true
valid_674,Luke,8,80,linear_probe,28,Luke,true
valid_681,Luke,8,80,linear_probe,28,Luke,true
valid_683,Luke,8,80,linear_probe,28,Luke,true
valid_685,Luke,8,80,linear_probe,28,Luke,true
valid_686,Luke,8,80,linear_probe,28,Roodie,false
valid_692,Freid,8,80,linear_probe,28,Freid,true
valid_7,Mac,8,80,linear_probe,28,Mac,true
valid_70,Mac,8,80,linear_probe,28,Rudy,false
valid_71,Mac,8,80,linear_probe,28,Mac,true
valid_75,Mac,8,80,linear_probe,28,Keri,false
valid_77,Mac,8,80,linear_probe,28,Rudy,false
valid_79,Mac,8,80,linear_probe,28,Mac,true
valid_89,Rudy,8,80,linear_probe,28,Rudy,true
valid_96,Rudy,8,80,linear_probe,28,Keri,false
valid_98,Rudy,8,80,linear_probe,28,Rudy,true
