event_id,audio_path,label,instruction_text,dataset_name,source_dataset,license,file_name,metadata,split
a76ceb41-35f2-49f8-a499-722b33476fcb,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-tax/a76ceb41-35f2-49f8-a499-722b33476fcb.wav,Chordata Aves Anseriformes Anatidae Amazonetta brasiliensis,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,Amazonetta%20brasiliensis_Rio%20Carreiro_Serafina%20Correa_RS_15-09-2009.flac,"{""recordist"": ""Adrian Eisen Rupp"", ""url"": ""https://xeno-canto.org/sounds/uploaded/AOPMSCIDIA/Amazonetta%20brasiliensis_Rio%20Carreiro_Serafina%20Correa_RS_15-09-2009.mp3"", ""source"": ""Xeno-canto"", ""duration"": 18.6514375, ""sample_rate"": 16000}",test
d7baf164-ad04-47f7-87d4-8b53aa1cd927,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-sci/d7baf164-ad04-47f7-87d4-8b53aa1cd927.wav,Eurostopodus argus,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,XC335536-spotted-nightjar-nombinnie-dusk2.flac,"{""recordist"": ""Marc Anderson"", ""url"": ""https://xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC335536-spotted-nightjar-nombinnie-dusk2.mp3"", ""source"": ""Xeno-canto"", ""duration"": 29.9353125, ""sample_rate"": 16000}",test
710f19b3-7276-44db-a8dc-b4a2280a0a8d,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/710f19b3-7276-44db-a8dc-b4a2280a0a8d.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_LblBla4548_2389.wav,"{""duration"": 2.4706875, ""sample_rate"": 16000}",test
a7e7afe8-2e4c-4ae7-ad34-37a1c20a0580,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/a7e7afe8-2e4c-4ae7-ad34-37a1c20a0580.wav,More,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_WhiGra0114WhiBlu3513_2064.wav,"{""duration"": 2.8175625, ""sample_rate"": 16000}",test
476758d8-1a5e-4d50-963a-7441dcf01771,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-tax/476758d8-1a5e-4d50-963a-7441dcf01771.wav,Chordata Aves Passeriformes Fringillidae Oreomystis bairdi,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,XC216038-Akikiki_Kauai_PJB.flac,"{""recordist"": ""Patrick Blake"", ""url"": ""https://xeno-canto.org/sounds/uploaded/HCLTWDSPRI/XC216038-Akikiki_Kauai_PJB.mp3"", ""source"": ""Xeno-canto"", ""duration"": 51.9314375, ""sample_rate"": 16000}",test
bbcda202-23a1-4d23-9175-eb3c850a0e72,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-tax/bbcda202-23a1-4d23-9175-eb3c850a0e72.wav,Arthropoda Insecta Orthoptera Acrididae Pseudochorthippus parallelus,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,532004.flac,"{""recordist"": ""\u0422\u0438\u043c\u043e\u0444\u0435\u0439 \u041f\u0430\u043b\u043a\u0438\u043d"", ""url"": ""https://static.inaturalist.org/sounds/532004.m4a?1662545282"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 11.3066875, ""sample_rate"": 16000}",test
2bda9f03-3481-4f9a-8908-3011f2aafd81,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/2bda9f03-3481-4f9a-8908-3011f2aafd81.wav,Chordata Aves Bucerotiformes Bucerotidae Rhyticeros undulatus,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,2005_east_kalimantan_wreathed_hornbill_2_64kbps_edit.flac,"{""recordist"": ""Sander Pieterse & Ben Wielstra"", ""url"": ""https://xeno-canto.org/sounds/uploaded/HMLZGZJENG/2005_east_kalimantan_wreathed_hornbill_2_64kbps_edit.mp3"", ""source"": ""Xeno-canto"", ""duration"": 24.47675, ""sample_rate"": 16000}",test
625ee11f-f7de-458b-abfe-6b81f460caf1,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/625ee11f-f7de-458b-abfe-6b81f460caf1.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC170451-Choucas%20des%20tours%20pour%20XC%20Peyriac%2013%20mars%2014.flac,"{""duration"": 53.741875, ""sample_rate"": 16000}",test
8f40bef8-b9db-4043-9b6e-8101841287e9,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-tax/8f40bef8-b9db-4043-9b6e-8101841287e9.wav,Chordata Amphibia Anura Alytidae Alytes obstetricans,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,Animal Sound Archive,unknown,Alytes_obstetricans_Kr0003_11_short.flac,"{""recordist"": """", ""url"": ""http://www.tierstimmenarchiv.de/recordings/Alytes_obstetricans_Kr0003_11_short.mp3"", ""source"": ""Animal Sound Archive"", ""duration"": 19.1478125, ""sample_rate"": 16000}",test
e2cd8c9e-7d44-439c-9e5c-4c9b3d19e080,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-tax/e2cd8c9e-7d44-439c-9e5c-4c9b3d19e080.wav,Chordata Aves Piciformes Galbulidae Jacamaralcyon tridactyla,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,312491.flac,"{""recordist"": ""Claudio Martins de Souza"", ""url"": ""https://static.inaturalist.org/sounds/312491.mp3?1633282694"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 42.74775, ""sample_rate"": 16000}",test
90bf4acb-c983-427b-b069-79b95d3f2532,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/90bf4acb-c983-427b-b069-79b95d3f2532.wav,Chordata Aves Passeriformes Timaliidae Mixornis kelleyi,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,Macronus_kelleyi-FL%20calls%20Seima%20Cambodia%2019Apr12%20130m%20LS110261.flac,"{""recordist"": ""Frank Lambert"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Macronus_kelleyi-FL%20calls%20Seima%20Cambodia%2019Apr12%20130m%20LS110261.mp3"", ""source"": ""Xeno-canto"", ""duration"": 61.257125, ""sample_rate"": 16000}",test
ddd98d5e-e817-4268-b2d3-4ee4775c1971,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/ddd98d5e-e817-4268-b2d3-4ee4775c1971.wav,Chordata Aves Passeriformes Climacteridae Climacteris melanurus,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC522240-Black-tailedTreecreeper_Kakadu14_Edwards.flac,"{""recordist"": ""David Edwards"", ""url"": ""https://xeno-canto.org/sounds/uploaded/AFEHYCAHZR/XC522240-Black-tailedTreecreeper_Kakadu14_Edwards.mp3"", ""source"": ""Xeno-canto"", ""duration"": 30.3136875, ""sample_rate"": 16000}",test
5f989537-2957-4efd-a5c3-34d103c296b9,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-cmn/5f989537-2957-4efd-a5c3-34d103c296b9.wav,Dall's Porpoise,What is the common name for the focal species in the audio?,unseen-family-cmn,Watkins,unknown,7902400E.flac,"{""recordist"": """", ""url"": ""https://cis.whoi.edu/science/B/whalesounds/WhaleSounds/7902400E.wav"", ""source"": ""Watkins"", ""duration"": 1.031625, ""sample_rate"": 16000}",test
60770a84-e4f7-42e8-9d59-6354997b62fe,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/60770a84-e4f7-42e8-9d59-6354997b62fe.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC146310-sulphur-bellied%20Flycatcher.flac,"{""duration"": 54.426625, ""sample_rate"": 16000}",test
d677109e-a441-493c-ad49-2584f56f2b6e,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/d677109e-a441-493c-ad49-2584f56f2b6e.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC205153-Golden-bellied%20FlyrobinTB22014.flac,"{""duration"": 13.65675, ""sample_rate"": 16000}",test
7dbf3efe-afe0-400d-8459-541f373255d7,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/7dbf3efe-afe0-400d-8459-541f373255d7.wav,More,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_YelOra2575LblGre0001_2892.wav,"{""duration"": 2.3753125, ""sample_rate"": 16000}",test
a2db5d0c-ddf0-4410-a679-571a0ea4c438,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-cmn/a2db5d0c-ddf0-4410-a679-571a0ea4c438.wav,Spotted Elachura,What is the common name for the focal species in the audio?,unseen-family-cmn,Xeno-canto,CC BY-NC,XC186672-Elachura-FL%20response%20Emeifang%201300m%2014May14%206.30am%20LS112449a.flac,"{""recordist"": ""Frank Lambert"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC186672-Elachura-FL%20response%20Emeifang%201300m%2014May14%206.30am%20LS112449a.mp3"", ""source"": ""Xeno-canto"", ""duration"": 68.10125, ""sample_rate"": 16000}",test
381f04df-2d5d-4e39-9313-b8b5af93a549,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-sci/381f04df-2d5d-4e39-9313-b8b5af93a549.wav,Asthenes arequipae,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,CANASTERO%20Dark-winged_02_%28arequipae%29%20Putre_I%20Region_CH_17FEB03_rpb_Alvaro%20Jaramillo.flac,"{""recordist"": ""Alvaro Jaramillo"", ""url"": ""https://xeno-canto.org/sounds/uploaded/XQEVNREHJY/CANASTERO%20Dark-winged_02_%28arequipae%29%20Putre_I%20Region_CH_17FEB03_rpb_Alvaro%20Jaramillo.mp3"", ""source"": ""Xeno-canto"", ""duration"": 15.0465625, ""sample_rate"": 16000}",test
f4df9234-4d6f-43bb-b963-640d7e4d72c8,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-cmn/f4df9234-4d6f-43bb-b963-640d7e4d72c8.wav,Long-tailed Starling,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC166862-Aplonis_magna_nom-FL%20song%20Warafri%2C%20Biak%2015Jul13%209.21am%20LS115798.flac,"{""recordist"": ""Frank Lambert"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC166862-Aplonis_magna_nom-FL%20song%20Warafri%2C%20Biak%2015Jul13%209.21am%20LS115798.mp3"", ""source"": ""Xeno-canto"", ""duration"": 22.824, ""sample_rate"": 16000}",test
b2720233-bbb3-46fe-ae2e-1a2eff4188e4,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-sci/b2720233-bbb3-46fe-ae2e-1a2eff4188e4.wav,Probosciger aterrimus,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,XC616078-Palm%20cockatoos.flac,"{""recordist"": ""Andrew Galbraith"", ""url"": ""https://xeno-canto.org/sounds/uploaded/FLWLTOEYQD/XC616078-Palm%20cockatoos.mp3"", ""source"": ""Xeno-canto"", ""duration"": 70.487, ""sample_rate"": 16000}",test
915353f3-0434-4f39-b7a1-b34f0a3ea1d8,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-sci/915353f3-0434-4f39-b7a1-b34f0a3ea1d8.wav,Falco concolor,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC739084-Sooty%20Falcon%20alarm%20very%20good%202021%2009%2002%20Wallah%2C%20NEOM%2C%20Saudi%20Arabia_842.flac,"{""recordist"": ""David Darrell-Lambert"", ""url"": ""https://xeno-canto.org/sounds/uploaded/AYKHDFBYIH/XC739084-Sooty%20Falcon%20alarm%20very%20good%202021%2009%2002%20Wallah%2C%20NEOM%2C%20Saudi%20Arabia_842.mp3"", ""source"": ""Xeno-canto"", ""duration"": 25.104, ""sample_rate"": 16000}",test
e564a74c-97c1-4f23-b8fd-6148d10ee28e,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-sci/e564a74c-97c1-4f23-b8fd-6148d10ee28e.wav,Aratinga nenday,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,Nandayus%20nenday_Alrededores%20al%20monumento%20a%20San%20Martin%20%28Palermo%29_Ciudad%20de%20Buenos%20Aires_Argentina_27JUN2010%200900hs%20a_Bernabe%20Lopez-Lanus.flac,"{""recordist"": ""Bernabe Lopez-Lanus"", ""url"": ""https://xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Nandayus%20nenday_Alrededores%20al%20monumento%20a%20San%20Martin%20%28Palermo%29_Ciudad%20de%20Buenos%20Aires_Argentina_27JUN2010%200900hs%20a_Bernabe%20Lopez-Lanus.mp3"", ""source"": ""Xeno-canto"", ""duration"": 99.84, ""sample_rate"": 16000}",test
e8c86bc5-4f93-43ab-ace5-382d5b4f2019,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-sci/e8c86bc5-4f93-43ab-ace5-382d5b4f2019.wav,Heterocercus aurantiivertex,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,XC275104-67.015.04.Orange-crested_Manakin.flac,"{""recordist"": ""Robert S. Ridgely"", ""url"": ""https://xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/XC275104-67.015.04.Orange-crested_Manakin.mp3"", ""source"": ""Xeno-canto"", ""duration"": 35.68325, ""sample_rate"": 16000}",test
62ccdeca-38c2-4579-9bd0-454e5fa58146,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/62ccdeca-38c2-4579-9bd0-454e5fa58146.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,alarm_LblRed0613_220.wav,"{""duration"": 2.0, ""sample_rate"": 16000}",test
34e4e64c-6780-4284-92b0-bfefa5cec014,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/34e4e64c-6780-4284-92b0-bfefa5cec014.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC358900-8%20Joshua%20Tree%2C%20Oak%20Titmouse%2C%2002-16-17.flac,"{""duration"": 37.3951875, ""sample_rate"": 16000}",test
1bde6f5f-6448-45ce-9f7f-d8e1aedc6366,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-tax/1bde6f5f-6448-45ce-9f7f-d8e1aedc6366.wav,Chordata Aves Passeriformes Cardinalidae Rhodothraupis celaeno,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,iNaturalist,http://creativecommons.org/licenses/by/4.0/,609468.flac,"{""recordist"": ""Rodolfo Salinas Villarreal"", ""url"": ""https://static.inaturalist.org/sounds/609468.mp3?1678069312"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 20.0881875, ""sample_rate"": 16000}",test
3329b945-8bad-4173-9bba-3011b734196c,/root/animal-omni-kv/data/beans/beans_zero_subset/watkins/3329b945-8bad-4173-9bba-3011b734196c.wav,Melon Headed Whale,What is the common name for the focal species in the audio?,watkins,Watkins,free for personal/academic uses,91012041.wav,"{""duration"": 0.08214111328125, ""sample_rate"": 81920}",test
29160b62-09d7-4fff-b595-79de221edd62,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/29160b62-09d7-4fff-b595-79de221edd62.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,alarm_GraGra0201_377.wav,"{""duration"": 2.0, ""sample_rate"": 16000}",test
a1d7f833-cadf-4c54-842c-2f3565c88694,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-cmn/a1d7f833-cadf-4c54-842c-2f3565c88694.wav,Southern Leaf Green Tree Frog,What is the common name for the focal species in the audio?,unseen-species-cmn,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,335829.flac,"{""recordist"": ""Reiner Richter"", ""url"": ""https://static.inaturalist.org/sounds/335829.mp3?1638858704"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 12.2253125, ""sample_rate"": 16000}",test
d3991591-7c10-4a55-b9d4-e67c8efd993e,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/d3991591-7c10-4a55-b9d4-e67c8efd993e.wav,Chordata Aves Procellariiformes Procellariidae Puffinus assimilis,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC585959-LittleShearwater%28PairResponding%29LadyAliceIsland.04.08.2020%281950%29Phone.flac,"{""recordist"": ""David Boyle"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YHOCFQHBDL/XC585959-LittleShearwater%28PairResponding%29LadyAliceIsland.04.08.2020%281950%29Phone.mp3"", ""source"": ""Xeno-canto"", ""duration"": 89.2110625, ""sample_rate"": 16000}",test
b986891d-c6f4-415f-a332-e5cc18128264,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-sci/b986891d-c6f4-415f-a332-e5cc18128264.wav,Cisticola brunnescens,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC247187-LS112771_PectoralPatchCisticola_NairobiNP_31May15_1420.flac,"{""recordist"": ""Rory Nefdt"", ""url"": ""https://xeno-canto.org/sounds/uploaded/QUBGGKWQNN/XC247187-LS112771_PectoralPatchCisticola_NairobiNP_31May15_1420.mp3"", ""source"": ""Xeno-canto"", ""duration"": 10.2535, ""sample_rate"": 16000}",test
9f9c48c6-d203-453d-a0f2-f127123a192b,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/9f9c48c6-d203-453d-a0f2-f127123a192b.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC699181-meadowpipit.flac,"{""duration"": 4.23875, ""sample_rate"": 16000}",test
02592057-ddbc-4e6f-8aa5-ee3a5650f157,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-tax/02592057-ddbc-4e6f-8aa5-ee3a5650f157.wav,Chordata Aves Passeriformes Elachuridae Elachura formosa,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,Xeno-canto,CC BY-NC,Spotted%20WB%20Norbu%2078.flac,"{""recordist"": ""Norbu"", ""url"": ""https://xeno-canto.org/sounds/uploaded/VIKPYZTNYJ/Spotted%20WB%20Norbu%2078.mp3"", ""source"": ""Xeno-canto"", ""duration"": 11.0759375, ""sample_rate"": 16000}",test
a405b028-f2ca-4d92-a80d-10c379e155bc,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-cmn/a405b028-f2ca-4d92-a80d-10c379e155bc.wav,Bannerman's Sunbird,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC508874-LS104753%20Bannerman%20Sunbird%20call%20and%20song%20B%20Olive%20Sunbird%20C.flac,"{""recordist"": ""Peter Boesman"", ""url"": ""https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC508874-LS104753%20Bannerman%20Sunbird%20call%20and%20song%20B%20Olive%20Sunbird%20C.mp3"", ""source"": ""Xeno-canto"", ""duration"": 34.481625, ""sample_rate"": 16000}",test
abdad934-69bb-4f01-8d52-9116bec03753,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-sci/abdad934-69bb-4f01-8d52-9116bec03753.wav,Aphelocephala leucopsis,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,XC595117-Whiteface_Southern2_M3TL-637_Sturt-Olive-Downs_02092020.flac,"{""recordist"": ""Marc Anderson"", ""url"": ""https://xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC595117-Whiteface_Southern2_M3TL-637_Sturt-Olive-Downs_02092020.mp3"", ""source"": ""Xeno-canto"", ""duration"": 20.561, ""sample_rate"": 16000}",test
6f62dedc-16dd-48d8-83ea-21e53cc58b9d,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-tax/6f62dedc-16dd-48d8-83ea-21e53cc58b9d.wav,Chordata Aves Passeriformes Elachuridae Elachura formosa,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,Xeno-canto,CC BY-NC,Spotted%20WB%20Norbu%2080.flac,"{""recordist"": ""Norbu"", ""url"": ""https://xeno-canto.org/sounds/uploaded/VIKPYZTNYJ/Spotted%20WB%20Norbu%2080.mp3"", ""source"": ""Xeno-canto"", ""duration"": 28.9698125, ""sample_rate"": 16000}",test
58aa8e24-73eb-4eae-95e8-3602d751c4c2,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-cmn/58aa8e24-73eb-4eae-95e8-3602d751c4c2.wav,Tylas Vanga,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC142928-2010111832%20Tylas%20eduardi_M_F%20Deroussen.flac,"{""recordist"": ""Fernand DEROUSSEN"", ""url"": ""https://xeno-canto.org/sounds/uploaded/UXGZWVYDFE/XC142928-2010111832%20Tylas%20eduardi_M_F%20Deroussen.mp3"", ""source"": ""Xeno-canto"", ""duration"": 62.904, ""sample_rate"": 16000}",test
ae522f8d-fb97-4790-9142-2d3db4e22e7c,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/ae522f8d-fb97-4790-9142-2d3db4e22e7c.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_WhiGra0114_446.wav,"{""duration"": 2.095625, ""sample_rate"": 16000}",test
4b355555-746d-4f3b-9d58-42cd903335e6,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-sci/4b355555-746d-4f3b-9d58-42cd903335e6.wav,Chalcomitra balfouri,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC547270-T2S1-17%202000-02-28%20Nectarinia%20balfouri.flac,"{""recordist"": ""Mike Evans"", ""url"": ""https://xeno-canto.org/sounds/uploaded/FJWHSZALHS/XC547270-T2S1-17%202000-02-28%20Nectarinia%20balfouri.mp3"", ""source"": ""Xeno-canto"", ""duration"": 126.69675, ""sample_rate"": 16000}",test
fa136400-09a4-45c4-aac8-733605313480,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-cmn/fa136400-09a4-45c4-aac8-733605313480.wav,Chinese Shortwing,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC742677-20220727-%E9%87%91%E7%A7%80%E5%9C%A3%E5%A0%82%E5%B1%B1-%E4%B8%AD%E5%8D%8E%E7%9F%AD%E7%BF%85%E9%B8%AB-song-125803.flac,"{""recordist"": ""Oriental Stork"", ""url"": ""https://xeno-canto.org/sounds/uploaded/GGMHGNFCWG/XC742677-20220727-%E9%87%91%E7%A7%80%E5%9C%A3%E5%A0%82%E5%B1%B1-%E4%B8%AD%E5%8D%8E%E7%9F%AD%E7%BF%85%E9%B8%AB-song-125803.mp3"", ""source"": ""Xeno-canto"", ""duration"": 49.494125, ""sample_rate"": 16000}",test
5043e608-bdb6-42ea-96c2-9adead008c5a,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-tax/5043e608-bdb6-42ea-96c2-9adead008c5a.wav,Chordata Mammalia Artiodactyla Suidae Sus scrofa,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,Animal Sound Archive,unknown,Sus_scrofa_S0768_03_short.flac,"{""recordist"": """", ""url"": ""http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_S0768_03_short.mp3"", ""source"": ""Animal Sound Archive"", ""duration"": 22.8571875, ""sample_rate"": 16000}",test
87747e24-a81a-40c7-8b81-5f6407385ae5,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-tax/87747e24-a81a-40c7-8b81-5f6407385ae5.wav,Chordata Aves Piciformes Galbulidae Jacamaralcyon tridactyla,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,XC283385-Three-toed%20Jacamar%2C%2030.09.%2C%20call%2C%20Carmo.flac,"{""recordist"": ""Jerome Fischer"", ""url"": ""https://xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC283385-Three-toed%20Jacamar%2C%2030.09.%2C%20call%2C%20Carmo.mp3"", ""source"": ""Xeno-canto"", ""duration"": 66.6875, ""sample_rate"": 16000}",test
b193a2f9-555d-4c81-bbd1-1a1014a665c1,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-sci/b193a2f9-555d-4c81-bbd1-1a1014a665c1.wav,Cryptotympana facialis,What is the scientific name for the focal species in the audio?,unseen-genus-sci,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,496361.flac,"{""recordist"": ""syltetoejsglas"", ""url"": ""https://static.inaturalist.org/sounds/496361.m4a?1657495675"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 21.8035625, ""sample_rate"": 16000}",test
8b310095-582e-4d52-a517-0aa40e83f839,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/8b310095-582e-4d52-a517-0aa40e83f839.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC278564-erithacus%20rubecula%20ruta%20casta%C3%B1os%20del%20robledo%2001-06-2015.flac,"{""duration"": 53.733875, ""sample_rate"": 16000}",test
df718d8e-c4be-495d-87d9-6d729c78107a,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-cmn/df718d8e-c4be-495d-87d9-6d729c78107a.wav,Black Giant Cicada,What is the common name for the focal species in the audio?,unseen-genus-cmn,iNaturalist,http://creativecommons.org/licenses/by/4.0/,125818.flac,"{""recordist"": ""Takaaki Hattori"", ""url"": ""https://static.inaturalist.org/sounds/125818.mp3?1596112957"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 73.278375, ""sample_rate"": 16000}",test
14fc6d02-fe85-4562-bf2b-0ceca5c90c5b,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/14fc6d02-fe85-4562-bf2b-0ceca5c90c5b.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC768351-Numenius-arquata-orientalis-MP-410-norm-8dB-NR-12dB-HP-700Hz.flac,"{""duration"": 8.064, ""sample_rate"": 16000}",test
3754b521-e057-4192-8b87-babd6d47676d,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-cmn/3754b521-e057-4192-8b87-babd6d47676d.wav,Grey Cuckooshrike,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC332263-Grey%20cuckooshrike%20call.flac,"{""recordist"": ""Lynette Rudman"", ""url"": ""https://xeno-canto.org/sounds/uploaded/SGLTZLDXYI/XC332263-Grey%20cuckooshrike%20call.mp3"", ""source"": ""Xeno-canto"", ""duration"": 19.3331875, ""sample_rate"": 16000}",test
