event_id,audio_path,label,instruction_text,dataset_name,source_dataset,license,file_name,metadata,split,processed_sample_rate,processed_duration,duration_protocol
76943310-6c5f-4afb-9624-135cff646fe6,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/76943310-6c5f-4afb-9624-135cff646fe6.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC473951-COLPAL120519-T008.flac,"{""duration"": 153.0775625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
ee1fede1-28e8-409f-baed-afda6af50314,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-tax/ee1fede1-28e8-409f-baed-afda6af50314.wav,Chordata Aves Passeriformes Paridae Machlolophus aplonotus,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC369296-LS104851%20Indian%20Black-lored%20Tit%20call%20B.flac,"{""recordist"": ""Peter Boesman"", ""url"": ""https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC369296-LS104851%20Indian%20Black-lored%20Tit%20call%20B.mp3"", ""source"": ""Xeno-canto"", ""duration"": 12.591, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
939530de-bf75-4724-8e4a-6bbca25e6387,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-cmn/939530de-bf75-4724-8e4a-6bbca25e6387.wav,Double-barred Finch,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC185251-2014_06_29%20Taeniopygia%20bichenovii2.flac,"{""recordist"": ""nick talbot"", ""url"": ""https://xeno-canto.org/sounds/uploaded/CCUCXWCPSW/XC185251-2014_06_29%20Taeniopygia%20bichenovii2.mp3"", ""source"": ""Xeno-canto"", ""duration"": 13.16575, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
e05bcf99-73e1-4915-ac70-46b5f7b91658,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-cmn/e05bcf99-73e1-4915-ac70-46b5f7b91658.wav,Purple-backed Sunbeam,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,HUMSunbeamPurpleBacked_FL%20Between%20Sarten%20and%20Santa%20Rosa%2028Jun06%203400m.flac,"{""recordist"": ""Frank Lambert"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/HUMSunbeamPurpleBacked_FL%20Between%20Sarten%20and%20Santa%20Rosa%2028Jun06%203400m.mp3"", ""source"": ""Xeno-canto"", ""duration"": 14.4979375, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
976b425e-acb2-46b0-8393-89df4ea2694b,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/976b425e-acb2-46b0-8393-89df4ea2694b.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC740149-Arabian%20Serin%20call%20very%20good%202021%2009%2014%20Swaihl%2C%20NEOM%2C%20Saudi%20Arabia_001_short.flac,"{""duration"": 15.12, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
81492440-1557-401c-b637-65d9e5c2c139,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-cmn/81492440-1557-401c-b637-65d9e5c2c139.wav,Bourke's Parrot,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC594260-Parrot_Bourkes1_M3TL-643_Sturt-Olive-Downs_02092020.flac,"{""recordist"": ""Marc Anderson"", ""url"": ""https://xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC594260-Parrot_Bourkes1_M3TL-643_Sturt-Olive-Downs_02092020.mp3"", ""source"": ""Xeno-canto"", ""duration"": 33.0205625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
05241cdf-54c6-4ec6-ae9a-4ed7d2acd1ad,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/watkins/05241cdf-54c6-4ec6-ae9a-4ed7d2acd1ad.wav,"Fin, Finback Whale",What is the common name for the focal species in the audio?,watkins,Watkins,free for personal/academic uses,61047009.wav,"{""duration"": 93.01333333333334, ""sample_rate"": 600}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
f6088d40-bd75-4e6f-9631-0a8a3802037a,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-sci/f6088d40-bd75-4e6f-9631-0a8a3802037a.wav,Mixornis kelleyi,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,Macronus_kelleyi-FL%20calls%20Seima%20Cambodia%2019Apr12%20130m%20LS110261.flac,"{""recordist"": ""Frank Lambert"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Macronus_kelleyi-FL%20calls%20Seima%20Cambodia%2019Apr12%20130m%20LS110261.mp3"", ""source"": ""Xeno-canto"", ""duration"": 61.257125, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
458c69a7-c8bb-4948-b01a-29c4e58430d5,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-cmn/458c69a7-c8bb-4948-b01a-29c4e58430d5.wav,Long-spurred Meadow Katydid,What is the common name for the focal species in the audio?,unseen-species-cmn,iNaturalist,http://creativecommons.org/licenses/by/4.0/,294128.flac,"{""recordist"": ""Cole Shoemaker"", ""url"": ""https://static.inaturalist.org/sounds/294128.mp3?1629424988"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 34.552, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
66e7dcc8-88f8-4d95-b694-3c8f689797f5,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/66e7dcc8-88f8-4d95-b694-3c8f689797f5.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,001-033-Flavescent-Flycatcher.flac,"{""duration"": 29.649, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
f4e26046-fe3e-41d1-b41f-00203948e004,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-sci/f4e26046-fe3e-41d1-b41f-00203948e004.wav,Rhodothraupis celaeno,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,XC380932-Crimson-collared%20Grosbeak%20song%20C%20estanzuela%20MTY.flac,"{""recordist"": ""Manuel Grosselet"", ""url"": ""https://xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC380932-Crimson-collared%20Grosbeak%20song%20C%20estanzuela%20MTY.mp3"", ""source"": ""Xeno-canto"", ""duration"": 20.7345625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
0005b533-bee3-4bbf-9037-a583af40f1a5,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/0005b533-bee3-4bbf-9037-a583af40f1a5.wav,More,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_YelGre5275GreWhi1242WhiRas44dd_975.wav,"{""duration"": 2.51075, ""sample_rate"": 16000}",test,16000,2.51075,target_rate=16000;cap=10.0;minimum=0.1
ceb865fb-f0c8-4b9e-aca4-b006facda0c6,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/ceb865fb-f0c8-4b9e-aca4-b006facda0c6.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_LblBla4548_2711.wav,"{""duration"": 2.21325, ""sample_rate"": 16000}",test,16000,2.21325,target_rate=16000;cap=10.0;minimum=0.1
15b220fd-766c-40fe-98d5-a5b11f284a10,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-sci/15b220fd-766c-40fe-98d5-a5b11f284a10.wav,Sus scrofa,What is the scientific name for the focal species in the audio?,unseen-family-sci,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,663390.flac,"{""recordist"": ""leilucy"", ""url"": ""https://static.inaturalist.org/sounds/663390.m4a?1682763102"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 22.3840625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
4a7aefbd-fec1-4ab5-ba18-0b67ba6a775e,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-sci/4a7aefbd-fec1-4ab5-ba18-0b67ba6a775e.wav,Stizoptera bichenovii,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,XC185251-2014_06_29%20Taeniopygia%20bichenovii2.flac,"{""recordist"": ""nick talbot"", ""url"": ""https://xeno-canto.org/sounds/uploaded/CCUCXWCPSW/XC185251-2014_06_29%20Taeniopygia%20bichenovii2.mp3"", ""source"": ""Xeno-canto"", ""duration"": 13.16575, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
67764bd7-6df3-40c2-9dc3-080c4fc90cd3,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-sci/67764bd7-6df3-40c2-9dc3-080c4fc90cd3.wav,Lesbia nuna,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,064%20Green-tailed%20Trainbearer%20%28Lesbia%20nuna%29%201.flac,"{""recordist"": ""Niels Krabbe"", ""url"": ""https://xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/064%20Green-tailed%20Trainbearer%20%28Lesbia%20nuna%29%201.mp3"", ""source"": ""Xeno-canto"", ""duration"": 9.6914375, ""sample_rate"": 16000}",test,16000,9.6914375,target_rate=16000;cap=10.0;minimum=0.1
4ced5b5e-4059-4174-a9b0-c945dffcdf0b,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-tax/4ced5b5e-4059-4174-a9b0-c945dffcdf0b.wav,Chordata Aves Procellariiformes Pelecanoididae Pelecanoides urinatrix,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,Xeno-canto,CC BY-NC,XC622687-P%C3%A9trel_plongeur_commun_chant_nocturne.flac,"{""recordist"": ""Hichem MACHOUK"", ""url"": ""https://xeno-canto.org/sounds/uploaded/BPPAITBCEX/XC622687-P%C3%A9trel_plongeur_commun_chant_nocturne.mp3"", ""source"": ""Xeno-canto"", ""duration"": 57.309375, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
20272726-1076-4cf4-999e-f5475249fac9,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/20272726-1076-4cf4-999e-f5475249fac9.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC500641-Furnarius%20figulus%20DCB%20423-4e.flac,"{""duration"": 63.2946875, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
cb3ee2e5-9392-4998-afc8-92b20d5e473d,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-tax/cb3ee2e5-9392-4998-afc8-92b20d5e473d.wav,Chordata Aves Passeriformes Climacteridae Climacteris melanurus,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC478688-NBF03%2C%20Treecreeper%2C%2019Apr2018.flac,"{""recordist"": ""Kakadu Nat Park, Australia, Fire Study 2018"", ""url"": ""https://xeno-canto.org/sounds/uploaded/JTZTRQUTQV/XC478688-NBF03%2C%20Treecreeper%2C%2019Apr2018.mp3"", ""source"": ""Xeno-canto"", ""duration"": 87.8168125, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
b05312e4-2348-4460-9fd6-6ca86e12319a,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/b05312e4-2348-4460-9fd6-6ca86e12319a.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,distress_WhiLbl0010_2361.wav,"{""duration"": 2.6618125, ""sample_rate"": 16000}",test,16000,2.6618125,target_rate=16000;cap=10.0;minimum=0.1
a9a94bdb-4a29-4f1a-a774-5ecfccf77c4d,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-cmn/a9a94bdb-4a29-4f1a-a774-5ecfccf77c4d.wav,Tylas Vanga,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC763001-LS_52290-Tylas-Vanga-Q-song-B.flac,"{""recordist"": ""Peter Boesman"", ""url"": ""https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC763001-LS_52290-Tylas-Vanga-Q-song-B.mp3"", ""source"": ""Xeno-canto"", ""duration"": 7.776, ""sample_rate"": 16000}",test,16000,7.776,target_rate=16000;cap=10.0;minimum=0.1
2374ea0f-9e30-4890-af5b-179d521409aa,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-sci/2374ea0f-9e30-4890-af5b-179d521409aa.wav,Tympanistalna gastrica,What is the scientific name for the focal species in the audio?,unseen-genus-sci,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,105253.flac,"{""recordist"": ""carla_rego"", ""url"": ""https://static.inaturalist.org/sounds/105253.m4a?1591789889"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 21.2230625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
ff846a57-8de5-41f5-8b80-d985e5a67abc,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-cmn/ff846a57-8de5-41f5-8b80-d985e5a67abc.wav,Amazonian Inezia,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,Amazonian%20Tyrannulet2009-9-16-1.flac,"{""recordist"": ""Andrew Spencer"", ""url"": ""https://xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Amazonian%20Tyrannulet2009-9-16-1.mp3"", ""source"": ""Xeno-canto"", ""duration"": 6.0, ""sample_rate"": 16000}",test,16000,6.0,target_rate=16000;cap=10.0;minimum=0.1
3e7433aa-70c2-417c-869a-aa54ec3df7c6,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-sci/3e7433aa-70c2-417c-869a-aa54ec3df7c6.wav,Phocoenoides dalli,What is the scientific name for the focal species in the audio?,unseen-family-sci,Watkins,unknown,7902401E.flac,"{""recordist"": """", ""url"": ""https://cis.whoi.edu/science/B/whalesounds/WhaleSounds/7902401E.wav"", ""source"": ""Watkins"", ""duration"": 1.8158125, ""sample_rate"": 16000}",test,16000,1.8158125,target_rate=16000;cap=10.0;minimum=0.1
40f0ee66-6f4a-4a4d-8d9c-7b1e09a25b28,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/40f0ee66-6f4a-4a4d-8d9c-7b1e09a25b28.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC631175-Lapwing%2021%20March%202021%2005%2014%2043.flac,"{""duration"": 4.7123125, ""sample_rate"": 16000}",test,16000,4.7123125,target_rate=16000;cap=10.0;minimum=0.1
cef28479-f90c-40fd-b3c1-9a2a43d86fd7,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/cef28479-f90c-40fd-b3c1-9a2a43d86fd7.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC597357-Lewin%27s%20Rail%2018_25_16.flac,"{""duration"": 26.2858125, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
f57ce4ee-3061-4c3e-96b6-758c9f9f556a,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-tax/f57ce4ee-3061-4c3e-96b6-758c9f9f556a.wav,Arthropoda Insecta Hemiptera Cicadidae Cryptotympana facialis,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,501716.flac,"{""recordist"": ""wkwdmichiyang"", ""url"": ""https://static.inaturalist.org/sounds/501716.m4a?1658103082"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 81.8735625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
a66cdd76-595c-402e-8c92-b4d17565ca86,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/watkins/a66cdd76-595c-402e-8c92-b4d17565ca86.wav,Southern Right Whale,What is the common name for the focal species in the audio?,watkins,Watkins,free for personal/academic uses,7900200V.wav,"{""duration"": 2.394140625, ""sample_rate"": 5120}",test,16000,2.3941875,target_rate=16000;cap=10.0;minimum=0.1
85b366de-f15f-4ad4-985a-7b0473d00650,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/85b366de-f15f-4ad4-985a-7b0473d00650.wav,More,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_GraGra0201PurRas20ddBlaLbl8026BlaBla0506_922.wav,"{""duration"": 3.017875, ""sample_rate"": 16000}",test,16000,3.017875,target_rate=16000;cap=10.0;minimum=0.1
b0c6ad70-02d5-4718-97c4-37767d9079e4,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-tax/b0c6ad70-02d5-4718-97c4-37767d9079e4.wav,Chordata Aves Passeriformes Climacteridae Climacteris melanurus,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC480949-WA11%2C%20Treecreeper%2C%2025Apr2018.flac,"{""recordist"": ""Kakadu Nat Park: Fire Project (via Colin Trainor)"", ""url"": ""https://xeno-canto.org/sounds/uploaded/JTZTRQUTQV/XC480949-WA11%2C%20Treecreeper%2C%2025Apr2018.mp3"", ""source"": ""Xeno-canto"", ""duration"": 28.8470625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
4e618763-6d2d-4ad8-bef6-309f73d0be70,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-sci/4e618763-6d2d-4ad8-bef6-309f73d0be70.wav,Amazona versicolor,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,Amazona_versicolor_SL-EFR-m_19940425_C3-flight_ATC.flac,"{""recordist"": ""Allen T. Chartier"", ""url"": ""https://xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Amazona_versicolor_SL-EFR-m_19940425_C3-flight_ATC.mp3"", ""source"": ""Xeno-canto"", ""duration"": 7.71525, ""sample_rate"": 16000}",test,16000,7.71525,target_rate=16000;cap=10.0;minimum=0.1
2019824f-bcea-4952-b468-e76182037bb0,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/2019824f-bcea-4952-b468-e76182037bb0.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_HPiHPi4748_920.wav,"{""duration"": 2.3545, ""sample_rate"": 16000}",test,16000,2.3545,target_rate=16000;cap=10.0;minimum=0.1
13b56e9c-b822-44bd-bb97-3f0bd23964c3,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-cmn/13b56e9c-b822-44bd-bb97-3f0bd23964c3.wav,Meadow Grasshopper,What is the common name for the focal species in the audio?,unseen-genus-cmn,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,346058.flac,"{""recordist"": ""mobbini"", ""url"": ""https://static.inaturalist.org/sounds/346058.mp3?1642100435"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 12.445, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
ff230598-6c57-4904-987c-868bfed4c606,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/watkins/ff230598-6c57-4904-987c-868bfed4c606.wav,Southern Right Whale,What is the common name for the focal species in the audio?,watkins,Watkins,free for personal/academic uses,79002013.wav,"{""duration"": 1.47890625, ""sample_rate"": 5120}",test,16000,1.4789375,target_rate=16000;cap=10.0;minimum=0.1
e2127d9f-640b-4f0c-9ed4-13d89744e4e0,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-tax/e2127d9f-640b-4f0c-9ed4-13d89744e4e0.wav,Chordata Aves Passeriformes Acanthizidae Pachycare flavogriseum,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,XC557711-Pachycare%20flavogriseum%20subaurantium_iw_091210_03.flac,"{""recordist"": ""Iain Woxvold"", ""url"": ""https://xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC557711-Pachycare%20flavogriseum%20subaurantium_iw_091210_03.mp3"", ""source"": ""Xeno-canto"", ""duration"": 39.0269375, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
5f1c3124-f5c8-4e6c-a478-26c360ce5cba,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-sci/5f1c3124-f5c8-4e6c-a478-26c360ce5cba.wav,Treron affinis,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC278927-Grey-fronted%20Green%20Pigeon_Kakkadampoyil_21Dec2014_4.20pm.flac,"{""recordist"": ""Vivek Puliyeri"", ""url"": ""https://xeno-canto.org/sounds/uploaded/BLYJHGYYOC/XC278927-Grey-fronted%20Green%20Pigeon_Kakkadampoyil_21Dec2014_4.20pm.mp3"", ""source"": ""Xeno-canto"", ""duration"": 26.259875, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
116baac0-83c8-4eb5-961a-a41624be7497,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/116baac0-83c8-4eb5-961a-a41624be7497.wav,More,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_BluRas07ddBluRas61ddLblBlu1927GraGra0201_1626.wav,"{""duration"": 3.080375, ""sample_rate"": 16000}",test,16000,3.080375,target_rate=16000;cap=10.0;minimum=0.1
cbef4677-7584-48a5-a23b-09453fcd7107,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/cbef4677-7584-48a5-a23b-09453fcd7107.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_BluRas61dd_1285.wav,"{""duration"": 2.0, ""sample_rate"": 16000}",test,16000,2.0,target_rate=16000;cap=10.0;minimum=0.1
91222362-cfe7-42d5-a08a-004986debe54,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-cmn/91222362-cfe7-42d5-a08a-004986debe54.wav,Dall's Porpoise,What is the common name for the focal species in the audio?,unseen-family-cmn,Watkins,unknown,79024018.flac,"{""recordist"": """", ""url"": ""https://cis.whoi.edu/science/B/whalesounds/WhaleSounds/79024018.wav"", ""source"": ""Watkins"", ""duration"": 2.10825, ""sample_rate"": 16000}",test,16000,2.10825,target_rate=16000;cap=10.0;minimum=0.1
fe0c11d3-f326-44f2-bceb-e272ffaf1fe6,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-tax/fe0c11d3-f326-44f2-bceb-e272ffaf1fe6.wav,Chordata Aves Passeriformes Chloropseidae Chloropsis flavipennis,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC321166-PhilippineLeafbird_Mindanao_052916_call2.flac,"{""recordist"": ""Ross Gallardy"", ""url"": ""https://xeno-canto.org/sounds/uploaded/FNIOJOZADD/XC321166-PhilippineLeafbird_Mindanao_052916_call2.mp3"", ""source"": ""Xeno-canto"", ""duration"": 5.902625, ""sample_rate"": 16000}",test,16000,5.902625,target_rate=16000;cap=10.0;minimum=0.1
fe2006e0-6c10-4a95-b531-9476ba0c350d,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/fe2006e0-6c10-4a95-b531-9476ba0c350d.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_GraLbl0457_324.wav,"{""duration"": 2.001125, ""sample_rate"": 16000}",test,16000,2.001125,target_rate=16000;cap=10.0;minimum=0.1
fa69a835-b7c8-49fd-90aa-644d003ede68,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/fa69a835-b7c8-49fd-90aa-644d003ede68.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC646416-Steinschmaetzer.flac,"{""duration"": 65.433125, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
5eb72a48-56fe-4a8d-b61f-3d5a5a7ca1ac,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/5eb72a48-56fe-4a8d-b61f-3d5a5a7ca1ac.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC493818-4-8-2019%2013e%2047%20MARIA%20DE%20OLHO%20BRANCO%20CAbeca%20de%20ouro.flac,"{""duration"": 26.4475625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
997abef1-fc02-4d99-b907-e8f9bd99ef19,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-cmn/997abef1-fc02-4d99-b907-e8f9bd99ef19.wav,Tylas Vanga,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC418956-TylasVanga_Madagascar_110617_song2.flac,"{""recordist"": ""Ross Gallardy"", ""url"": ""https://xeno-canto.org/sounds/uploaded/FNIOJOZADD/XC418956-TylasVanga_Madagascar_110617_song2.mp3"", ""source"": ""Xeno-canto"", ""duration"": 27.349, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
666b4689-d0ef-491c-af9e-30ff40170af5,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/666b4689-d0ef-491c-af9e-30ff40170af5.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC395824-wh-thr%20crake_songs_-3dB_2017.12.07%200629.flac,"{""duration"": 61.643875, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
